"#","Nomo","Snfg","Snfg Komponen","Posisi","Jenis Proses","Lanjutan","Datetime Write","Start","Due","Nama Fg","Process Status","Is Done","Koitem FG","No Batch","Actions"
"92","MO-FW-NSCB-BULK/I0009","FW-NSCB-KA/I0009","FW-NSCB-KA/I0009","QC BULK","MASUK SPESIFIKASI","1","2023-07-14 06:32:50+07","2023-07-13","2023-07-14","Kahf Cooling and Brightening Face Wash 100 ml","Next Process","Done","FW-NSCB-KA","GJ13A",""
"93","MO-BBC-HSBBC-BULK/I0008","BBC-HSBBC-EM/I0008","BBC-HSBBC-EM/I0008","QC FG","JADWAL BARU","1","2023-07-14 06:28:20+07","2023-07-10","2023-07-13","Emina Daily Matte BB Cream 03 Caramel 16 g","Next Process","Done","BBC-HSBBC-EM","GJ11A",""
"94","MO-LB-EVLNGT-BULK/I0024","LB-EVLNGT-W4G/I0024","LB-EVLNGT-W4G/I0024","PENGOLAHAN","OLAH PREMIX","1","2023-07-14 06:28:00+07","2023-07-10","2023-07-16","Wardah Everyday Moisture Lip Nutrition Green Tea 4 g","Next Process","(not set)","LB-EVLNGT-W4G","GJ14A",""
"95","MO-TC-PMN10-BULK/I0026","TC-PMN10-MO12G/I0026","TC-PMN10-MO12G/I0026","PENGOLAHAN","OLAH 2","1","2023-07-14 06:19:00+07","2023-06-20","2023-07-18","MAKE OVER Powerstay Matte Powder Foundation N10 Marble 12 g","Next Process","(not set)","TC-PMN10-MO12G","GJ13A",""
"96","MO-FW-FW-BULK/I0039","FW-FWN1-OMG/BSI0003","FW-FWN1-OMG/BSI0003","QC FG","JADWAL BARU","1","2023-07-14 06:18:23+07","2023-07-12","2023-07-12","OMG OH MY GLOW Peach Glowing Face Wash 9 g","Next Process","Done","FW-FWN1-OMG","(not set)",""
"97","MO-L-MLCJ-BULK/I0038","L-MLCJ-OMG/I0037","L-MLCJ-OMG/I0037","QC BULK","MASUK SPESIFIKASI","1","2023-07-14 06:13:45+07","2023-07-10","2023-07-15","OMG OH MY GLAM Matte Kiss Lip Cream 10 Shell 3.5 g","Next Process","Done","L-MLCJ-OMG","GJ13A",""
"98","MO-FW-PCSAC-BULK/I0356","FW-PCSAC-KA/I0346","FW-PCSAC-KA/I0346","NDC","JADWAL BARU","1","2023-07-14 06:12:49+07","2023-07-10","2023-07-26","Kahf Oil and Acne Care Face Wash 100 ml","Next Process","Done","FW-PCSAC-KA","GJ13B",""
"99","MO-F-RVLPWW22-BULK/I0018","F-RVLPWW22-MO/I0018","F-RVLPWW22-MO/I0018","NDC","JADWAL BARU","1","2023-07-14 06:12:49+07","2023-07-10","2023-07-13","MAKE OVER Powerstay 24H Weightless Liquid Foundation W22 Warm Ivory 40 ml","Next Process","Done","F-RVLPWW22-MO","GJ10A",""
"100","MO-L-RRIPLMP07-BULK/I0009","L-RRIPLMP07-W/I0006","L-RRIPLMP07-W/I0006","NDC","JADWAL BARU","1","2023-07-14 06:12:35+07","2023-07-07","2023-07-12","Instaperfect MATTESETTER Lip Matte Paint 07. DAZZLE 5.5 g","Next Process","Done","L-RRIPLMP07-W","GJ11A",""
"101","MO-L-R2EMC17-BULK/I0012","L-R2EMC17-W/I0012","L-R2EMC17-W/I0012","PENIMBANGAN","JADWAL BARU","1","2023-07-14 06:03:00+07","2023-07-12","2023-07-17","Wardah Exclusive Matte Lip Cream 17 Rosy Cheek 4 gr","Next Process","Done","L-R2EMC17-W","(not set)",""
"102","MO-FW-PCSAC-BULK/I0357","FW-PCSAC-KA/I0347","FW-PCSAC-KA/I0347","PENIMBANGAN","JADWAL BARU","1","2023-07-14 06:02:00+07","2023-07-10","2023-07-26","Kahf Oil and Acne Care Face Wash 100 ml","Next Process","Done","FW-PCSAC-KA","(not set)",""
"103","MO-F-RECF02-BULK/I0014","F-RECF02-W/I0014","F-RECF02-W/I0014","PENGOLAHAN","REWORK","1","2023-07-14 06:01:00+07","2023-07-03","2023-07-07","Wardah Exclusive Creamy Foundation 02 Sheer Pink 12 g","Next Process","(not set)","F-RECF02-W","GJ04A",""
"104","MO-F-L06-BULK/I0015","F-L06-OMG/I0015","F-L06-OMG/I0015","KEMAS_2","FILLING-PACKING_INLINE","1","2023-07-14 06:00:00+07","2023-07-11","2023-07-14","OMG Oh My Glam Coverlast Liquid Foundation 52 N Caramel","Next Process","(not set)","F-L06-OMG","GJ11A",""
"105","MO-L-R2EMC12-BULK/I0006","L-R2EMC12-W/I0006","L-R2EMC12-W/I0006","KEMAS_2","FILLING-PACKING_INLINE","3","2023-07-14 05:59:00+07","2023-06-12","2023-07-16","Wardah Exclusive Matte Lip Cream 12 Plum It Up 4 gr","Next Process","(not set)","L-R2EMC12-W","GJ11A",""
"106","MO-LB-EVFSS-BULK/I0052","LB-EVFSS-W4G/I0051","LB-EVFSS-W4G/I0051","KEMAS_2","FILLING-PACKING_INLINE","1","2023-07-14 05:59:00+07","2023-07-10","2023-07-16","Wardah Everyday Fruity Sheer Lip Balm Strawberry 4 g","Next Process","(not set)","LB-EVFSS-W4G","GJ13A",""
"107","MO-L-CUM03-BULK/I0010","L-CUM03-W/I0010","L-CUM03-W/I0010","PENGOLAHAN","OLAH 1","1","2023-07-14 05:58:00+07","2023-05-22","2023-07-16","Wardah Colorfit Ultralight Matte Lipstick 03 Caramel Nude 3.6 g","Next Process","(not set)","L-CUM03-W","GJ13A",""
"108","MO-B-CLCLPD-BULK/I0028","B-CLCLPD-W/I0028","B-CLCLPD-W/I0028","PENIMBANGAN","JADWAL BARU","1","2023-07-14 05:57:00+07","2023-07-11","2023-07-18","Wardah Colorfit Mattifying Powder 43W Golden Sand 15 g","Next Process","Done","B-CLCLPD-W","(not set)",""
"109","MO-TC-W1C3-BULK/I0047","TC-W3RELI3-W12G/I0029","TC-W3RELI3-W12G/I0029","QC FG","JADWAL BARU","1","2023-07-14 05:56:08+07","2023-07-03","2023-07-18","Wardah Refill Evd Lum Two Way Cake 03 Ivory 12 g (Pc(s))","Next Process","Done","TC-W3RELI3-W12G","GJ13A",""
"110","MO-L-EVLCR4-BULK/I0013","L-EVLCR4-W/I0013","L-EVLCR4-W/I0013","NDC","JADWAL BARU","1","2023-07-14 05:55:59+07","2023-05-29","2023-07-09","Wardah Everyday! Matte Lip Shot 04 #ootd 1.8 g","Next Process","Done","L-EVLCR4-W","FJ22A",""
"111","MO-B-DMCP03-BULK/I0021","B-DMCP03-EM/I0021","B-DMCP03-EM/I0021","KEMAS_2","PRESS+FILLING+PACKING","1","2023-07-14 05:53:00+07","2023-06-27","2023-07-18","Emina Daily Matte Compact Powder 03 Caramel 11 g","Next Process","(not set)","B-DMCP03-EM","GJ11A",""
"112","MO-ES-EP02-W-07-BULK/I0013","ES-EP02-W/I0014","ES-EP02-W/I0014/07/01","KEMAS_1","PRESS","1","2023-07-14 05:50:00+07","2023-06-30","2023-07-18","Wardah Exclusive Eyeshadow Palette 02 Rose Glow 10 g","Next Process","(not set)","ES-EP02-W","GJ13A",""
"113","MO-ES-EP01-W-07-BULK/I0015","ES-EP01-W/I0018","ES-EP01-W/I0018/07/01","PENIMBANGAN","JADWAL BARU","1","2023-07-14 05:49:00+07","2023-07-03","2023-07-18","Wardah Exclusive Eyeshadow Palette 01 Sunset Brown 10 g","Next Process","Done","ES-EP01-W","(not set)",""
"114","MO-FW-FW-BULK/I0047","FW-FWN2-OMG/I0034","FW-FWN2-OMG/I0034","KEMAS_2","FILLING-PACKING_INLINE","1","2023-07-14 05:48:00+07","2023-07-11","2023-07-13","OMG OH MY GLOW Peach Glowing Face Wash 50 g","Next Process","(not set)","FW-FWN2-OMG","GJ11A",""
"115","MO-SS-SBAT30-BULK/I0156","SS-SBAT30-EM/I0135","SS-SBAT30-EM/I0135","NDC","JADWAL BARU","1","2023-07-14 05:47:22+07","2023-07-13","2023-07-26","Emina Sun Battle SPF 30 PA+++ 60 ml","Next Process","Done","SS-SBAT30-EM","GJ13A",""
"116","MO-WL--BULK/I0013","WL-P1-P100/I0013","WL-P1-P100/I0013","NDC","JADWAL BARU","1","2023-07-14 05:47:22+07","2023-07-13","2023-07-26","Putri Wet Look 100 ML (Pc(s))","Next Process","Done","WL-P1-P100","GJ13A",""
"117","MO-LT-CR04-BULK/I0007","LT-CR04-EM/I0007","LT-CR04-EM/I0007","PENGOLAHAN","OLAH PREMIX","1","2023-07-14 05:47:00+07","2023-06-19","2023-07-16","Emina Creamytint 04 Wild Berry 3.6 g","Next Process","(not set)","LT-CR04-EM","GJ14A",""
"118","MO-BO-SCC08-BULK/I0016","BO-SKCC08-MO6G/I0010","BO-S08CC6GRRNFS-MO/I0010","QC FG","JADWAL BARU","1","2023-07-14 05:46:00+07","2023-07-03","2023-07-18","MAKE OVER BO Single 08 Cruise Coral 6 g (Pc(s))","Next Process","Done","BO-SKCC08-MO6G","GJ12A",""
"119","MO-TWC-CLFTA-BULK/I0041","TWC-CLFTA-W/I0024","TWC-CLFTA-W/I0024","QC FG","JADWAL BARU","1","2023-07-14 05:42:04+07","2023-06-13","2023-07-18","Wardah Colorfit Velvet Powder Foundation 11C Pink Fair 11 g","Next Process","Done","TWC-CLFTA-W","GJ11A",""
"120","MO-BO-W1C-01-BULK/I0018","BO-W1C-W4GR/I0018","BO-W1C-W4GR/I0018/01/01","PENGOLAHAN","OLAH 1","1","2023-07-14 05:40:00+07","2023-07-13","2023-07-19","Wardah Blush On C 4 gr","Next Process","(not set)","BO-W1C-W4GR","GJ14A",""
"121","MO-L-LLS01-BULK/I0015","L-RLLS01-EM/I0001","L-RLLS01-EM/I0001","QC BULK","MASUK SPESIFIKASI","1","2023-07-14 05:39:18+07","2023-07-11","2023-07-20","Emina Watercolor Lip Serum Repack 01 Dawn 2 g","Next Process","Done","L-RLLS01-EM","GJ13A",""
"122","MO-TC-FC-MO-BULK/I0018","TC-FC-MO14G/I0018","TC-FC-MO14G/I0018/01/01","NDC","JADWAL BARU","1","2023-07-14 05:37:07+07","2023-07-11","2023-07-14","MAKE OVER Face Contour Kit 14 g (Pc(s))","Next Process","Done","TC-FC-MO14G","GJ12A",""
"123","MO-TC-FC02-MO-BULK/I0021","TC-FC-MO14G/I0018","TC-FC-MO14G/I0018/02/01","NDC","JADWAL BARU","1","2023-07-14 05:37:07+07","2023-07-12","2023-07-14","MAKE OVER Face Contour Kit 14 g (Pc(s))","Next Process","Done","TC-FC-MO14G","GJ12A",""
"124","MO-BO-E01-W-BULK/I0027","BO-E01-W/I0027","BO-E01-W-RP-W6,5GR/I0027","PENGOLAHAN","OLAH 1","1","2023-07-14 05:35:00+07","2023-07-13","2023-07-18","Wardah Exclusive Blush On 01 Rosy Pink 6.5 g","Next Process","(not set)","BO-E01-W","GJ14A",""
"125","MO-L-PTMC04-BULK/I0015","L-PTMC04-MO/I0015","L-PTMC04-MO/I0015","QC BULK","MASUK SPESIFIKASI","1","2023-07-14 05:34:59+07","2023-07-10","2023-07-13","MAKE OVER Powerstay Transferproof Matte Lip Cream B04 Fearless 7 g","Next Process","Done","L-PTMC04-MO","GJ11A",""
"126","MO-TC-R3LEC03-BULK/I0029","TC-RR3LEC03-W/I0017","TC-RR3LEC03-W/I0017","QC BULK","MASUK SPESIFIKASI","1","2023-07-14 05:32:55+07","2023-06-06","2023-07-18","Wardah Refill Lightening Powder Foundation Extra Cover 03 Sheer Pink 10 g","Next Process","Done","TC-RR3LEC03-W","GJ14A",""
"127","MO-L-IMC001-BULK/I0016","L-IMC001-MO6,5G/I0016","L-IMC001-MO6,5G/I0016","QC BULK","MASUK SPESIFIKASI","1","2023-07-14 05:31:54+07","2023-07-10","2023-07-16","MAKE OVER Intense Matte Lip Cream 001 Lavish 6,5 g (Pc(s))","Next Process","Done","L-IMC001-MO6,5G","GJ13A",""
"128","MO-LB-O-BULK/I0021","LB-OC-MO3,8G/I0021","LB-OC-MO3,8G/I0021","PENIMBANGAN","JADWAL BARU","1","2023-07-14 05:29:00+07","2023-07-12","2023-07-17","MAKE OVER Lipbalm Lip Nutrition Orange Crush 3,8 g (Pc(s))","Next Process","Done","LB-OC-MO3,8G","(not set)",""
"129","MO-ES-BV-MO-BULK/I0021","ES-PRPNS-EM3.3GR/I0014","ES-PRPNS-EM3.3GR/I0014/01/01","QC BULK","MASUK SPESIFIKASI","1","2023-07-14 05:19:47+07","2023-07-13","2023-07-18","Emina Pop Rouge Pressed Eye Shadow Nude 3.3 gr (Pc(s))","Next Process","Done","ES-PRPNS-EM3.3GR","GJ14A",""
"130","MO-WARN-RED3ASTDMS-BULK/I0045","WARN-RED3ASTDMS-BULK/I0045","WARN-RED3ASTDMS-BULK/I0045","QC BULK","MASUK SPESIFIKASI","1","2023-07-14 05:16:01+07","2023-06-26","2023-07-11","Monokrom Serbuk Warna Merah 3 AS","Next Process","Done","WARN-RED3ASTDMS-BULK","GJ14A",""
"131","MO-TC-R3LEC02-BULK/I0033","TC-R3LEC02-W/I0017","TC-R3LEC02-W/I0017","NDC","JADWAL BARU","1","2023-07-14 05:12:42+07","2023-06-06","2023-07-18","Wardah Lightening Powder Foundation Extra Cover 02 Golden Beige 10 g","Next Process","Done","TC-R3LEC02-W","GJ11A",""
"132","MO-F-RECF01-BULK/I0016","F-RECF01-W/I0016","F-RECF01-W/I0016","NDC","JADWAL BARU","1","2023-07-14 05:12:42+07","2023-07-10","2023-07-14","Wardah Exclusive Creamy Foundation 01 Light Beige 12 g","Next Process","Done","F-RECF01-W","GJ12A",""
"133","MO-TC-PC03-BULK/I0104","TC-R2RE03-W/I0034","TC-R2RE03-W/I0034","NDC","JADWAL BARU","1","2023-07-14 05:12:42+07","2023-07-04","2023-07-18","Wardah Refill Exclusive Two Way Cake 03 Sandy Beige 12 g","Next Process","Done","TC-R2RE03-W","GJ12A",""
"134","MO-L-MLCI-BULK/I0063","L-MLCI-OMG/I0062","L-MLCI-OMG/I0062","PENGOLAHAN","OLAH 1","1","2023-07-14 04:56:00+07","2023-07-10","2023-07-15","OMG OH MY GLAM Matte Kiss Lip Cream 09 Charm 3.5 g","Next Process","(not set)","L-MLCI-OMG","GJ13A",""
"135","MO-TC-W1C1-BULK/I0040","TC-W3ELLB1-W12G/I0018","TC-W3ELLB1-W12G/I0018","PENIMBANGAN","JADWAL BARU","2","2023-07-14 04:45:00+07","2023-07-04","2023-07-18","Wardah Evd Lum Two Way Cake 01 Light Beige 12 g (Pc(s))","Next Process","Done","TC-W3ELLB1-W12G","(not set)",""
"136","MO-F-HGFW22-BULK/I0015","F-HGFW22-MO/I0015","F-HGFW22-MO/I0015","PENGOLAHAN","OLAH 1","1","2023-07-14 04:40:00+07","2023-07-13","2023-07-17","MAKE OVER Hydrastay Glow Fluid Foundation W22 Warm Ivory 35 ml","Next Process","(not set)","F-HGFW22-MO","GJ14A",""
"137","MO-CUS-IPD-BULK/I0002","CUS-REFIPRVD-W/I0001","CUS-REFIPRVD-W/I0001","KEMAS_2","FILLING-PACKING_INLINE","2","2023-07-14 04:31:00+07","2023-07-11","2023-07-14","Instaperfect Refill Skincover Air Cushion 33 Warm Olive 11 g","Next Process","(not set)","CUS-REFIPRVD-W","GJ11A",""
"138","MO-B-BSLP-BULK/I0178","B-BSLP-EM/I0167","B-BSLP-EM/I0167","PENIMBANGAN","JADWAL BARU","1","2023-07-14 04:26:00+07","2023-07-13","2023-07-25","Emina Bright Stuff Loose Powder 55 g","Next Process","Done","B-BSLP-EM","(not set)",""
"139","MO-ES-EP01-W-06-BULK/I0015","ES-EP01-W/I0018","ES-EP01-W/I0018/06/01","PENGOLAHAN","OLAH 1","1","2023-07-14 04:23:00+07","2023-07-03","2023-07-18","Wardah Exclusive Eyeshadow Palette 01 Sunset Brown 10 g","Next Process","(not set)","ES-EP01-W","GJ14A",""
"140","MO-L-MLCG-BULK/I0035","L-MLCG-OMG/I0034","L-MLCG-OMG/I0034","QC BULK","MASUK SPESIFIKASI","1","2023-07-14 04:17:34+07","2023-07-10","2023-07-16","OMG OH MY GLAM Matte Kiss Lip Cream 07 Delight 3.5 g","Next Process","Done","L-MLCG-OMG","GJ11A",""
"141","MO-B-CLCLPA-BULK/I0042","B-CLCLPA-W/I0042","B-CLCLPA-W/I0042","QC BULK","MASUK SPESIFIKASI","1","2023-07-14 04:13:34+07","2023-07-06","2023-07-18","Wardah Colorfit Mattifying Powder 22N Light Ivory 15 g","Next Process","Done","B-CLCLPA-W","GJ14A",""
"142","MO-ES-EP02-W-08-BULK/I0012","ES-EP02-W/I0014","ES-EP02-W/I0014/08/01","KEMAS_1","PRESS","1","2023-07-14 04:03:00+07","2023-06-30","2023-07-18","Wardah Exclusive Eyeshadow Palette 02 Rose Glow 10 g","Next Process","(not set)","ES-EP02-W","GJ12A",""
"143","MO-CM-LCC-BULK/I0041","CM-LCC-W/I0041","CM-LCC-W/I0041","QC BULK","MASUK SPESIFIKASI","1","2023-07-14 03:57:02+07","2023-07-17","2023-08-02","Wardah Lightening Cleansing Milk 100 ml","Next Process","Done","CM-LCC-W","GJ13B",""
"144","MO-FM-CMB-BULK/I0014","FM-CMB-EM/I0014","FM-CMB-EM/I0014","QC BULK","MASUK SPESIFIKASI","1","2023-07-14 03:55:23+07","2023-07-13","2023-07-26","Emina Clay Mask Brightening 60 ml","Next Process","Done","FM-CMB-EM","GJ13A",""
"145","MO-BO-SST09-BULK/I0028","BO-SKST09-MO6G/I0023","BO-SST09-RP-MO6GR/I0023","QC BULK","MASUK SPESIFIKASI","1","2023-07-14 03:50:29+07","2023-07-13","2023-07-17","MAKE OVER BO Single 09 Summer Twist 6 g (Pc(s))","Next Process","Done","BO-SKST09-MO6G","GJ13A",""
"146","MO-LB-STSPC-BULK/I0043","LB-STSPC-EM/I0043","LB-STSPC-EM/I0043","PENIMBANGAN","JADWAL BARU","1","2023-07-14 03:49:00+07","2023-07-10","2023-07-16","Emina Oh So Kissable Tinted Balm Stick Plum Candy 3.4 g","Next Process","Done","LB-STSPC-EM","(not set)",""
"147","MO-FW-PBNW-BULK/I0012","FW-PBNW100-W/I0010","FW-PBNW100-W/I0010","QC BULK","MASUK SPESIFIKASI","1","2023-07-14 03:41:49+07","2023-07-10","2023-07-26","Wardah Perfect Bright Cooling Bright Jelly Facial Foam 100 ml","Next Process","Done","FW-PBNW100-W","GJ13A",""
"148","MO-TWC-OMGM-BULK/I0014","TWC-OMGM-OMG/I0010","TWC-OMGM-OMG/I0010","NDC","JADWAL BARU","1","2023-07-14 03:40:33+07","2023-06-20","2023-07-18","OMG Oh My Glam Coverlast Two Way Cake 32N Natural 12 g","Next Process","Done","TWC-OMGM-OMG","GJ08A",""
"149","MO-TWC-CLFTG-BULK/I0033","TWC-CLFTG-W/I0021","TWC-CLFTG-W/I0021","NDC","JADWAL BARU","1","2023-07-14 03:40:04+07","2023-06-13","2023-07-18","Wardah Colorfit Velvet Powder Foundation 42N Neutral Sand 11 g","Next Process","Done","TWC-CLFTG-W","GJ11A",""
"150","MO-L-CUMKORA-BULK/I0019","L-CUMKORA-W/I0019","L-CUMKORA-W/I0019","QC FG","JADWAL BARU","1","2023-07-14 03:39:35+07","2023-06-26","2023-07-16","Wardah Colorfit Ultralight Matte Lipstick 09 Romantic Namsan 3.6 g","Next Process","Done","L-CUMKORA-W","GJ12A",""
"151","MO-FW-PCSAC-BULK/I0355","FW-PCSAC-KA/I0345","FW-PCSAC-KA/I0345","NDC","JADWAL BARU","1","2023-07-14 03:29:46+07","2023-07-10","2023-07-26","Kahf Oil and Acne Care Face Wash 100 ml","Next Process","Done","FW-PCSAC-KA","GJ13A",""
"152","MO-ES-BV-MO-BULK/I0020","ES-PRPNS-EM3.3GR/I0013","ES-PRPNS-EM3.3GR/I0013/01/01","KEMAS_1","PRESS","1","2023-07-14 03:28:00+07","2023-07-12","2023-07-17","Emina Pop Rouge Pressed Eye Shadow Nude 3.3 gr (Pc(s))","Next Process","(not set)","ES-PRPNS-EM3.3GR","GJ13A",""
"153","MO-BP-RHEDT-BULK/I0033","MY-BPRHEDT-KA/I0009","MY-BPRHEDT-KA/I0009","QC BULK","MASUK SPESIFIKASI","1","2023-07-14 03:13:08+07","2023-07-13","2023-07-26","Malaysia Kahf Revered Oud Eau de Toilette 35 ml","Next Process","Done","MY-BPRHEDT-KA","GJ13B",""
"154","MO-M-BSC-BULK/I0052","M-BSC-EM/I0052","M-BSC-EM/I0052","QC BULK","MASUK SPESIFIKASI","1","2023-07-14 03:08:14+07","2023-07-10","2023-07-26","Emina Bright Stuff Moisturizing Cream 20 ml","Next Process","Done","M-BSC-EM","GJ13A",""
"155","MO-B-PT07-BULK/I0031","B-PT07-MO35G/I0031","B-PT07-MO35G/I0031","QC BULK","MASUK SPESIFIKASI","1","2023-07-14 02:53:48+07","2023-07-10","2023-07-18","MAKE OVER Silky Smooth Translucent Powder 07 Vanilla 35 g","Next Process","Done","B-PT07-MO35G","GJ13A",""
"156","MO-LB-SCJ-BULK/I0005","LB-SCJ-EM3.7GR/I0005","LB-SCJ-EM3.7GR/I0005","PENGOLAHAN","OLAH 1","1","2023-07-14 02:51:00+07","2023-07-13","2023-07-17","Emina Smoochies Lip Balm Cucumber Juice 3.7 gr (Pc(s))","Next Process","(not set)","LB-SCJ-EM3.7GR","GJ13A",""
"157","MO-B-DMLP01-BULK/I0028","B-DMLP01-EM/I0026","B-DMLP01-EM/I0026","PENIMBANGAN","JADWAL BARU","1","2023-07-14 01:46:00+07","2023-06-27","2023-07-18","Emina Daily Matte Loose Powder 01 Light Beige 20 g","Next Process","Done","B-DMLP01-EM","(not set)",""
"158","MO-ES-RB-MO-BULK/I0011","ES-TIS-MO6G/I0011","ES-TIS-MO6G/I0011/02/01","QC BULK","MASUK SPESIFIKASI","1","2023-07-14 01:35:10+07","2023-07-13","2023-07-18","MAKE OVER Trivia Eye Shadow Indian Summer 6 g (Pc(s))","Next Process","Done","ES-TIS-MO6G","GJ13A",""
"159","MO-ES-EP01-W-01-BULK/I0017","ES-EP01-W/I0018","ES-EP01-W/I0018/01/01","QC BULK","MASUK SPESIFIKASI","1","2023-07-14 01:33:27+07","2023-07-03","2023-07-18","Wardah Exclusive Eyeshadow Palette 01 Sunset Brown 10 g","Next Process","Done","ES-EP01-W","GJ13A",""
"160","MO-FT-BST-BULK/I0035","FT-BSTN2-EM/I0016","FT-BSTN2-EM/I0016","PENIMBANGAN","JADWAL BARU","1","2023-07-14 01:27:00+07","2023-07-13","2023-07-26","Emina Bright Stuff Face Toner 50 ml","Next Process","Done","FT-BSTN2-EM","(not set)",""
"161","MO-FW-3IN1PC-BULK/I0224","FW-3IN1PC-KA/I0225","FW-3IN1PC-KA/I0225","QC BULK","MASUK SPESIFIKASI","1","2023-07-14 01:23:16+07","2023-07-10","2023-07-26","Kahf Triple Action Oil and Comedo Defense Face Wash 100 ml","Next Process","Done","FW-3IN1PC-KA","GJ13A",""
"162","MO-L-MLCA-BULK/I0028","L-MLCA-OMG/I0027","L-MLCA-OMG/I0027","NDC","JADWAL BARU","1","2023-07-14 01:22:35+07","2023-07-10","2023-07-16","OMG OH MY GLAM Matte Kiss Lip Cream 01 Dreamy 3.5 g","Next Process","Done","L-MLCA-OMG","GJ10A",""
"163","MO-CUS-IPF-BULK/I0003","CUS-REFIPRVF-W/I0001","CUS-REFIPRVF-W/I0001","QC BULK","MASUK SPESIFIKASI","1","2023-07-14 01:11:39+07","2023-07-12","2023-07-15","Instaperfect Refill Skincover Air Cushion 52 Almond 11 g","Next Process","Done","CUS-REFIPRVF-W","GJ13A",""
"164","MO-HBW-GBFBC-BULK/I0006","HBW-GBFBCN2-L/I0004","HBW-GBFBCN2-L/I0004","PENGOLAHAN","OLAH 1","1","2023-07-14 01:06:00+07","2023-07-13","2023-07-18","LABORÉ Sensitive Skin Care GentleBiome Hydrating Face &amp; Body Cleanser 250 ml","Processing","(not set)","HBW-GBFBCN2-L","(not set)",""
"165","MO-LB-SCJ-BULK/I0006","LB-SCJ-EM3.7GR/I0006","LB-SCJ-EM3.7GR/I0006","PENGOLAHAN","OLAH PREMIX","1","2023-07-14 01:05:00+07","2023-07-13","2023-07-17","Emina Smoochies Lip Balm Cucumber Juice 3.7 gr (Pc(s))","Next Process","(not set)","LB-SCJ-EM3.7GR","GJ14A",""
"166","MO-LB-M-BULK/I0022","LB-M-MO3,8G/I0022","LB-M-MO3,8G/I0022","QC BULK","MASUK SPESIFIKASI","1","2023-07-14 00:56:53+07","2023-07-12","2023-07-15","MAKE OVER Lipbalm Lip Nutrition Melon Crazy 3,8 g (Pc(s))","Next Process","Done","LB-M-MO3,8G","GJ13B",""
"167","MO-L-PTMC07-BULK/I0019","L-PTMC07-MO/I0019","L-PTMC07-MO/I0019","PENGOLAHAN","OLAH 1","2","2023-07-14 00:52:00+07","2023-07-10","2023-07-13","MAKE OVER Powerstay Transferproof Matte Lip Cream B07 Amplify 7 g","Next Process","(not set)","L-PTMC07-MO","GJ13A",""
"168","MO-BP-HREDT-BULK/I0031","MY-BPHREDT-KA/I0010","MY-BPHREDT-KA/I0010","QC FG","JADWAL BARU","1","2023-07-14 00:49:11+07","2023-07-03","2023-07-19","Malaysia Kahf Humbling Forest Eau de Toilette 35 ml","Next Process","Done","MY-BPHREDT-KA","GJ12A",""
"169","MO-L-CUSH05-BULK/I0014","L-CUSH05-EM/I0014","L-CUSH05-EM/I0014","NDC","JADWAL BARU","1","2023-07-14 00:48:02+07","2023-07-10","2023-07-14","Emina Lip Cushion 05. Squash It Up 9 g","Next Process","Done","L-CUSH05-EM","GJ12A",""
"170","MO-L-CUSH04-BULK/I0010","L-CUSH04-EM/I0010","L-CUSH04-EM/I0010","NDC","JADWAL BARU","1","2023-07-14 00:48:02+07","2023-07-10","2023-07-13","Emina Lip Cushion 04. Say Coral 9 g","Next Process","Done","L-CUSH04-EM","GJ12A",""
"171","MO-L-IPMC04-BULK/I0003","L-IPMC04-W3G/I0003","L-IPMC04-W3G/I0003","QC BULK","MASUK SPESIFIKASI","1","2023-07-14 00:43:04+07","2023-07-11","2023-07-14","Instaperfect MATTECENTRIC Lip Crayon 04 Joy 3 g","Next Process","Done","L-IPMC04-W3G","GJ12A",""
"172","MO-HSP-N1G1S-BULK/I0015","HSP-P1N1G1S-P200/I0007","HSP-P1N1G1S-P200/I0007","NDC","JADWAL BARU","1","2023-07-14 00:33:14+07","2023-07-12","2023-07-14","Putri Hair Spray Non Aerosol Strong (Hijau) 200 ML (Pc(s))","Next Process","Done","HSP-P1N1G1S-P200","GJ13A",""
"173","MO-HSP-N1B3N-BULK/I0017","HSP-P1N1B3N-P200/I0007","HSP-P1N1B3N-P200/I0007","NDC","JADWAL BARU","1","2023-07-14 00:33:14+07","2023-07-12","2023-07-14","Putri Hair Spray Non Aerosol Normal (Biru) 200 ML (Pc(s))","Next Process","Done","HSP-P1N1B3N-P200","GJ12A",""
"174","MO-L-SMULMC-BULK/I0017","L-SMULMC-EM/I0010","L-SMULMC-EM/I0010","NDC","JADWAL BARU","1","2023-07-14 00:24:03+07","2023-07-06","2023-07-12","Emina Squeeze Me Up Lip Matte 03 City Cycling 6.5 g","Next Process","Done","L-SMULMC-EM","GJ08B",""
"175","MO-L-SMULMD-BULK/I0005","L-SMULMD-EM/I0003","L-SMULMD-EM/I0003","NDC","JADWAL BARU","1","2023-07-14 00:24:03+07","2023-07-06","2023-07-12","Emina Squeeze Me Up Lip Matte 04 Lil Dancing 6.5 g","Next Process","Done","L-SMULMD-EM","GJ07A",""
"176","MO-BO-CLBSPE-BULK/I0041","BO-CLBSPE-EM/I0041","BO-CLBSPE-EM/I0041","NDC","JADWAL BARU","1","2023-07-14 00:24:03+07","2023-07-10","2023-07-16","Emina Cheek Lit Blush Stick Peach 7 g","Next Process","Done","BO-CLBSPE-EM","GJ11A",""
