"Korporat Code","General State","MPS Lead Time","Ppc State"
"P-NFSLPA-KA","Confirmed","3","Draft"
"P-NFSLPB-KA","Confirmed","3","Draft"
"P-NFSLPD-KA","Confirmed","3","Draft"
"P-NFSLPK-KA","Confirmed","3","Draft"
"P-NFSLPL-KA","Confirmed","3","Draft"
"P-NFSLPS-KA","Confirmed","3","Draft"
"P-NFSLPT-KA","Confirmed","3","Draft"
"P-NFSLPZ-KA","Confirmed","3","Draft"
"BRO-NFSNBO-KA","Confirmed","5","Confirmed"
"FW-NFSPCSRB8-KA","Confirmed","4","Confirmed"
"HBW-NFSRBW-KA","Confirmed","0","Draft"
"BP-NFSRHEDT-KA","Confirmed","5","Confirmed"
"FW-NFSPCSAC8-KA","Confirmed","10","Confirmed"
"FW-NFS3IN1PC-KA","Confirmed","4","Confirmed"
"BP-NFSWSEDT-KA","Confirmed","5","Confirmed"
"HBW-NFSEHB-KA","Confirmed","5","Confirmed"
"FW-NFSPCSRB-KA","Confirmed","5","Confirmed"
"HBW-NFSRHB-KA","Confirmed","5","Confirmed"
"FW-NFSPCSAC-KA","Confirmed","5","Confirmed"
"BRO-RNBO-KA","Confirmed","4","Confirmed"
"BRO-NBO-KA","Confirmed","5","Confirmed"
"BRO-NBON2-KA","Confirmed","0","Draft"
"FW-PCSAC-KA","Confirmed","5","Confirmed"
"FW-PCSACSEC-KA","Confirmed","4","Confirmed"
"HBW-RPRHB-KA","Confirmed","4","Confirmed"
"HBW-RHB-KA","Confirmed","5","Confirmed"
"HBW-RHBN2-KA","Confirmed","4","Draft"
"P-KP2-KA","Confirmed","4","Confirmed"
"BP-RHEDP-KA","Confirmed","4","Confirmed"
"BP-RHEDTN2-KA","Confirmed","0","Draft"
"BP-RHEDT-KA","Confirmed","5","Confirmed"
"BP-RHEDTN3-KA","Confirmed","5","Confirmed"
"P-SCPRO-KA","Confirmed","0","Draft"
"P-LP4-KA","Confirmed","5","Confirmed"
"BP-MOEDP-KA","Confirmed","4","Confirmed"
"FW-PCSRB-KA","Confirmed","5","Confirmed"
"FW-PCSRBN2-KA","Confirmed","6","Confirmed"
"FW-PCSRBSEC-KA","Confirmed","4","Confirmed"
"P-KP5-KA","Confirmed","4","Confirmed"
"D-RO-KA","Confirmed","5","Confirmed"
"FW-3IN1PC-KA","Confirmed","4","Confirmed"
"M-SM01-KA","Confirmed","5","Confirmed"
"BP-WSEDT-KA","Confirmed","5","Confirmed"
"P-KP4-KA","Confirmed","4","Confirmed"
"P-SCPTB-KA","Confirmed","0","Draft"
"P-LP3-KA","Confirmed","5","Confirmed"
"FW-PCSACN2-KA","Confirmed","4","Confirmed"
"BP-WSEDTN2-KA","Confirmed","0","Draft"
"KBP-W100BR1-WM","Confirmed","5","Confirmed"
"K-B3-WP","Confirmed","3","Draft"
"P-BTM-L","Confirmed","0","Draft"
"P-BT-L","Confirmed","0","Draft"
"P-CPM-L","Confirmed","0","Draft"
"P-CP-L","Confirmed","0","Draft"
"P-CBM-L","Confirmed","0","Draft"
"P-BPR-L","Confirmed","0","Draft"
"SS-DUVSDEN2-L","Confirmed","3","Confirmed"
"SS-DUVSDENP-L","Confirmed","6","Confirmed"
"SS-DUVSDE-L","Confirmed","8","Confirmed"
"M-BRERMCN2-L","Confirmed","8","Confirmed"
"M-BRERMCNP-L","Confirmed","5","Confirmed"
"M-BRERMC-L","Confirmed","6","Confirmed"
"M-BRAISGN2-L","Confirmed","5","Confirmed"
"M-BRAISG-L","Confirmed","5","Confirmed"
"M-BRER-L","Confirmed","5","Confirmed"
"HBL-GM-L","Confirmed","4","Confirmed"
"HBL-GMN2-L","Confirmed","6","Confirmed"
"M-BRAISGN3-L","Confirmed","4","Confirmed"
"HBW-GBFBCN2-L","Confirmed","4","Confirmed"
"HBW-GBFBCN3-L","Confirmed","4","Confirmed"
"HBW-GBFBC15-L","Confirmed","0","Draft"
"HBW-GBFBC15P-L","Confirmed","0","Draft"
"FT-GSEH-L","Confirmed","4","Confirmed"
"FT-GSEH30-L","Confirmed","4","Confirmed"
"FT-GSEH30P-L","Confirmed","0","Draft"
"FW-GS-L","Confirmed","6","Confirmed"
"FW-GSN3-L","Confirmed","4","Confirmed"
"FW-GSNP-L","Confirmed","5","Confirmed"
"FW-GSN2-L","Confirmed","4","Confirmed"
"REM-GSOC-L","Confirmed","4","Confirmed"
"M-GSSNG-L","Confirmed","4","Confirmed"
"SRM-BRSRN2P-L","Confirmed","0","Draft"
"SS-NFSDUVSDE-L","Confirmed","5","Confirmed"
"M-NFSBRERMC-L","Confirmed","5","Confirmed"
"M-NFSBRAISGN2-L","Confirmed","5","Confirmed"
"HBW-NFSGBFBC15-L","Confirmed","0","Draft"
"FT-NFSGSEH30-L","Confirmed","4","Confirmed"
"FW-NFSGS-L","Confirmed","6","Confirmed"
"FW-NFSGSN4-L","Confirmed","8","Confirmed"
"P-BRGSDUV-L","Confirmed","10","Confirmed"
"P-SSOTG-L","Confirmed","6","Confirmed"
"P-SSOTGMS-L","Confirmed","4","Confirmed"
"P-SSOTGMW-L","Confirmed","4","Confirmed"
"P-BS-L","Confirmed","3","Confirmed"
"P-BB-L","Confirmed","3","Confirmed"
"P-SH-L","Confirmed","4","Confirmed"
"FT-ABFBE-L","Confirmed","0","Draft"
"FW-ABFC-L","Confirmed","0","Draft"
"SRM-ABSR-L","Confirmed","0","Draft"
"SRM-ABST-L","Confirmed","0","Draft"
"M-BRERC-L","Confirmed","0","Draft"
"SRM-BRSR-L","Confirmed","6","Confirmed"
"SRM-BRSRN2-L","Confirmed","5","Confirmed"
"HBW-NFSGBFBCN2-L","Confirmed","0","Draft"
"FMI-BR-L","Confirmed","4","Confirmed"
"M-NFSBRERC-L","Confirmed","0","Draft"
"SRM-NFSBRSRN2-L","Confirmed","5","Confirmed"
"HBL-NFSGMN2-L","Confirmed","0","Draft"
"P-SSHUE-L","Confirmed","3","Confirmed"
"P-SSHUM-L","Confirmed","3","Confirmed"
"LAR-LICODDC-BULK","Confirmed","5","Confirmed"
"LAR-KOH-BULK","Confirmed","5","Confirmed"
"LAR-KOH30%-BULK","Confirmed","5","Confirmed"
"SAMP-LARC23A204-DCR17-X","Confirmed","0","Draft"
"LAR-WGL%-BULK","Confirmed","5","Confirmed"
"LAR-WGT-BULK","Confirmed","2","Confirmed"
"LAR-WMHTG-BULK","Confirmed","5","Confirmed"
"M-C1LS1W1-W36ML","Confirmed","3","Confirmed"
"TC-WOLB4C1-W12GR","Confirmed","3","Confirmed"
"TC-WOLB5C2-W12GR","Confirmed","3","Confirmed"
"TC-WOLSPC3-W12GR","Confirmed","3","Confirmed"
"TC-WOLNC4-W12GR","Confirmed","3","Confirmed"
"LCBP-MFTDQ-E","Confirmed","5","Confirmed"
"LCBP-MFTLCB07-E","Confirmed","5","Confirmed"
"LCBP-MFTLQ-E","Confirmed","5","Confirmed"
"LCBP-MFTPQ-E","Confirmed","5","Confirmed"
"LCBP-MFTLCB09-E","Confirmed","5","Confirmed"
"LCBP-MFTLCB10-E","Confirmed","5","Confirmed"
"LCBP-MFTSCQ-E","Confirmed","5","Confirmed"
"LCBP-MFTSHQ-E","Confirmed","5","Confirmed"
"LCBP-MFTSMQ-E","Confirmed","5","Confirmed"
"LCBP-MFTLCB08-E","Confirmed","5","Confirmed"
"LG-LF-MO10ML","Confirmed","3","Confirmed"
"LG-LG-MO10ML","Confirmed","3","Confirmed"
"LG-LPP-MO10ML","Confirmed","3","Confirmed"
"LG-LRP-MO10ML","Confirmed","3","Confirmed"
"LG-LT-MO10ML","Confirmed","3","Confirmed"
"P-FRSSMPC-MO","Confirmed","5","Confirmed"
"P-FRSSMD-MO","Confirmed","5","Confirmed"
"P-FRSSLM-MO","Confirmed","5","Confirmed"
"P-FRSSPK-MO","Confirmed","5","Confirmed"
"BRUS-20L-MO","Confirmed","3","Confirmed"
"EB-PBTV1-MO","Waiting for Approval","0","Draft"
"EB-PBTV2-MO","Waiting for Approval","0","Draft"
"EB-PBTV3-MO","Waiting for Approval","0","Draft"
"BRUS-AGB-MO17CM","Confirmed","3","Confirmed"
"BRUS-BLS-MO17CM","Confirmed","3","Confirmed"
"BO-SPF01-MOR3,5G","Confirmed","5","Confirmed"
"BO-SIP02-MOR3,5G","Confirmed","5","Confirmed"
"BO-SPS03-MO3,5G","Confirmed","4","Confirmed"
"BO-SRE04-MO3,5G","Confirmed","5","Confirmed"
"BO-SBS05-MO3,5G","Confirmed","5","Confirmed"
"BO-SCS06-MO3,5G","Confirmed","4","Confirmed"
"BO-SSS07-MO3,5G","Confirmed","5","Confirmed"
"BO-SCC08-MO3,5G","Confirmed","5","Confirmed"
"BO-SST09-MO3.5G","Confirmed","4","Confirmed"
"BO-SPP10-MO3,5G","Confirmed","5","Confirmed"
"BO-SKPF01-MO6G","Confirmed","4","Confirmed"
"BO-RBSPF-MO","Confirmed","4","Confirmed"
"BO-SKIP02-MO6G","Confirmed","4","Confirmed"
"BO-SKPS03-MO6G","Confirmed","4","Confirmed"
"BO-RBPPE-MO","Confirmed","4","Confirmed"
"BO-SKRE04-MO6G","Confirmed","4","Confirmed"
"BO-SKBS05-MO6G","Confirmed","4","Confirmed"
"BO-SKCS06-MO6G","Confirmed","4","Confirmed"
"BO-RBCS-MO","Confirmed","4","Confirmed"
"BO-SKSS07-MO6G","Confirmed","4","Confirmed"
"BO-RBSS-MO","Confirmed","4","Confirmed"
"BO-SKCC08-MO6G","Confirmed","4","Confirmed"
"BO-RBCC-MO","Confirmed","5","Confirmed"
"BO-SKST09-MO6G","Confirmed","4","Confirmed"
"BO-RBST-MO","Confirmed","4","Confirmed"
"BO-SKPP10-MO6G","Confirmed","4","Confirmed"
"BO-RBPPI-MO","Confirmed","4","Confirmed"
"ES-PBTB-MO6X3.5G","Confirmed","10","Confirmed"
"BRUS-BLD-MO17CM","Confirmed","3","Confirmed"
"BO-SKPS03BB-MO6G","Confirmed","5","Confirmed"
"BO-SKCS06BS-MO6G","Confirmed","5","Confirmed"
"BO-SKST09FS-MO6G","Confirmed","5","Confirmed"
"BO-SKPP10FB-MO6G","Confirmed","5","Confirmed"
"EB-SEDA-MO0.13G","Confirmed","3","Confirmed"
"EB-RSEDA-MO","Confirmed","5","Confirmed"
"EB-SEDC-MO0.13G","Confirmed","3","Confirmed"
"EB-RSEDC-MO","Confirmed","5","Confirmed"
"EB-SEDM-MO0.13G","Confirmed","3","Confirmed"
"EB-RSEDM-MO","Confirmed","5","Confirmed"
"CON-C-MO11ML","Confirmed","10","Confirmed"
"BO-CM-MO20G","Confirmed","30","Confirmed"
"CLN-C-MO60ML","Confirmed","3","Confirmed"
"L-CQS201-MO2G","Confirmed","3","Confirmed"
"L-CQS202-MO2G","Confirmed","3","Confirmed"
"L-CQS203-MO2G","Confirmed","3","Confirmed"
"L-CQS204-MO2G","Confirmed","3","Confirmed"
"L-CQS205-MO2G","Confirmed","3","Confirmed"
"L-CQS206-MO2G","Confirmed","3","Confirmed"
"L-CQS207-MO2G","Confirmed","3","Confirmed"
"L-CQS208-MO2G","Confirmed","3","Confirmed"
"L-CQS209-MO2G","Confirmed","3","Confirmed"
"L-CQS210-MO2G","Confirmed","3","Confirmed"
"L-CQS211-MO2G","Confirmed","3","Confirmed"
"L-CQS212-MO2G","Confirmed","3","Confirmed"
"L-CHC01-MO","Confirmed","5","Confirmed"
"L-CHC02-MO","Confirmed","5","Confirmed"
"L-CHC03-MO","Confirmed","5","Confirmed"
"L-CHC04-MO","Confirmed","5","Confirmed"
"L-CHC05-MO","Confirmed","5","Confirmed"
"L-CHC06-MO","Confirmed","5","Confirmed"
"L-CHC07-MO","Confirmed","5","Confirmed"
"L-CHC08-MO","Confirmed","5","Confirmed"
"L-CHC09-MO","Confirmed","5","Confirmed"
"L-CHC10-MO","Confirmed","5","Confirmed"
"L-CHC11-MO","Confirmed","5","Confirmed"
"L-CHC12-MO","Confirmed","5","Confirmed"
"L-CSGC101-MO","Confirmed","5","Confirmed"
"L-CSGC102-MO","Confirmed","5","Confirmed"
"L-CSGC103-MO","Confirmed","5","Confirmed"
"L-CSGC104-MO","Confirmed","5","Confirmed"
"L-CSGC105-MO","Confirmed","5","Confirmed"
"L-CSMB101-MO3G","Confirmed","3","Draft"
"L-CSMB102-MO3G","Confirmed","3","Draft"
"L-CSMB103-MO3G","Confirmed","3","Draft"
"L-CSMB104-MO3G","Confirmed","3","Draft"
"L-CSMB105-MO3G","Confirmed","3","Draft"
"L-CSMB106-MO3G","Confirmed","3","Draft"
"L-CSMC101-MO2.6G","Confirmed","3","Confirmed"
"L-CSMC102-MO2.6G","Confirmed","3","Confirmed"
"L-CSMC103-MO2.6G","Confirmed","3","Confirmed"
"L-CSMC104-MO2.6G","Confirmed","3","Confirmed"
"L-CSMC105-MO2.6G","Confirmed","3","Confirmed"
"BRUS-CON-MO","Confirmed","3","Confirmed"
"BMU-01-MO40ML","Confirmed","5","Confirmed"
"BMU-02-MO40ML","Confirmed","5","Confirmed"
"F-PC-MO3X10G","Confirmed","3","Confirmed"
"F-PC-MO3X12G","Confirmed","21","Confirmed"
"L-CLG-MO3,1G","Confirmed","5","Confirmed"
"L-CLN-MO3,1G","Confirmed","5","Confirmed"
"L-CLPC-MO3,1G","Confirmed","5","Confirmed"
"L-CLP-MO3,1G","Confirmed","5","Confirmed"
"L-CLS-MO4X3,1G","Confirmed","21","Confirmed"
"L-CLSP01-MO4G","Confirmed","5","Confirmed"
"L-CLRP02-MO4G","Confirmed","5","Confirmed"
"L-CLRP03-MO4G","Confirmed","5","Confirmed"
"L-CLQR04-MO4G","Confirmed","5","Confirmed"
"L-CLRR05-MO4G","Confirmed","5","Confirmed"
"L-CLGG06-MO4G","Confirmed","5","Confirmed"
"L-CLMB07-MO4G","Confirmed","4","Confirmed"
"L-CLTB08-MO4G","Confirmed","5","Confirmed"
"L-CLCH09-MO4G","Confirmed","5","Confirmed"
"L-CLFN10-MO4G","Confirmed","5","Confirmed"
"L-CLI11-MO4G","Confirmed","5","Confirmed"
"L-CLNP12-MO4G","Confirmed","5","Confirmed"
"L-CLNPC13-MO4G","Confirmed","5","Confirmed"
"L-CLPC14-MO4G","Confirmed","3","Confirmed"
"L-CLRT15-MO4G","Confirmed","3","Confirmed"
"PUFF-DSBB-MO","Confirmed","3","Confirmed"
"BRUS-M0510-MO","Confirmed","3","Confirmed"
"BRUS-EXF-MO","Confirmed","4","Confirmed"
"F-EXL01-MO","Confirmed","8","Confirmed"
"F-EXL02-MO","Confirmed","5","Confirmed"
"F-EXL03-MO","Confirmed","5","Confirmed"
"F-EXL04-MO","Confirmed","5","Confirmed"
"F-EXL05-MO","Confirmed","5","Confirmed"
"F-EXL06-MO","Confirmed","8","Confirmed"
"F-EXL07-MO","Confirmed","5","Confirmed"
"F-EXL08-MO","Confirmed","5","Confirmed"
"F-EXL09-MO","Confirmed","5","Confirmed"
"F-EXL10-MO","Confirmed","5","Confirmed"
"B-EXLP-MO","Confirmed","5","Confirmed"
"BRUS-EXP-MO","Confirmed","5","Confirmed"
"PUFF-EXS-MO","Confirmed","4","Confirmed"
"EB-DKWB-MO6,4G","Confirmed","7","Confirmed"
"EB-DK01-MO","Confirmed","5","Confirmed"
"EB-RDK01N2-MO","Confirmed","6","Confirmed"
"EB-DK02-MO","Confirmed","5","Confirmed"
"EB-RDK02N2-MO","Confirmed","6","Confirmed"
"EB-DK-MO6,4G","Confirmed","5","Confirmed"
"EYE-LS-MO","Confirmed","3","Confirmed"
"EL-PBJ-MO1,2G","Confirmed","3","Confirmed"
"EL-PBL-MO1,2G","Confirmed","3","Confirmed"
"EL-PCLG-MO1,2G","Confirmed","3","Confirmed"
"EL-PGLG-MO1,2G","Confirmed","3","Confirmed"
"EL-PGOG-MO1,2G","Confirmed","3","Confirmed"
"EL-PNB-MO1,2G","Confirmed","3","Confirmed"
"EL-PNS-MO1.2G","Confirmed","3","Confirmed"
"P-ELPBJ-MO","Confirmed","3","Confirmed"
"P-ELPBL-MO","Confirmed","3","Confirmed"
"P-ELPNB-MO","Confirmed","3","Confirmed"
"P-ELPRB-MO","Confirmed","3","Confirmed"
"EL-PPOP-MO1,2G","Confirmed","3","Confirmed"
"EL-PROB-MO1,2G","Confirmed","3","Confirmed"
"EL-PSL-MO1.2G","Confirmed","3","Confirmed"
"EL-PWT-MO1,2G","Confirmed","3","Confirmed"
"BRUS-EY-MO17CM","Confirmed","3","Confirmed"
"ES-PNU-MO10G","Confirmed","7","Confirmed"
"ES-PSM-MO10G","Confirmed","10","Confirmed"
"EB-PBL-MO1,14G","Confirmed","3","Confirmed"
"EB-PBE-MO1,14G","Confirmed","3","Confirmed"
"TC-RFC-MO","Confirmed","7","Confirmed"
"TC-FC-MO14G","Confirmed","5","Confirmed"
"BRUS-FAN-MO","Confirmed","3","Confirmed"
"BRUS-FLF-MO","Confirmed","3","Confirmed"
"BRUS-FTF-MO17CM","Confirmed","3","Confirmed"
"EYE-GLS-MO","Confirmed","3","Draft"
"L-GIMC006-MO6,5G","Confirmed","3","Draft"
"L-GLRT-MO5ML","Confirmed","3","Draft"
"MA1-GU-MO7.5ML","Confirmed","3","Draft"
"L-PTG1-MO","Confirmed","5","Confirmed"
"L-PTG2-MO","Confirmed","5","Confirmed"
"L-PTG3-MO","Confirmed","5","Confirmed"
"L-PTG4-MO","Confirmed","5","Confirmed"
"L-PTG5-MO","Confirmed","5","Confirmed"
"L-GB-MO3,8G","Confirmed","5","Confirmed"
"L-GG-MO3,8G","Confirmed","5","Confirmed"
"L-GS-MO3,8G","Confirmed","5","Confirmed"
"FA-HSL1-MO2X3.5G","Confirmed","3","Confirmed"
"FA-HSL2-MO2X3.5G","Confirmed","3","Confirmed"
"FA-HSLS-MO2X3.5G","Confirmed","3","Confirmed"
"FA-HSLM-MO2X3.5G","Confirmed","3","Confirmed"
"FA-HSM-MO2X3.5G","Confirmed","3","Confirmed"
"FA-HSMD-MO2X3.5G","Confirmed","3","Confirmed"
"F-HGFC21-MO","Confirmed","5","Confirmed"
"F-HGFN10-MO","Confirmed","5","Confirmed"
"F-HGFN30-MO","Confirmed","5","Confirmed"
"F-HGFW50-MO","Confirmed","5","Confirmed"
"F-HGFW22-MO","Confirmed","5","Confirmed"
"F-HGFW33-MO","Confirmed","5","Confirmed"
"F-HGFW41-MO","Confirmed","5","Confirmed"
"F-HGFW42-MO","Confirmed","5","Confirmed"
"BO-HLT01-MO","Confirmed","5","Confirmed"
"BO-HLT02-MO","Confirmed","5","Confirmed"
"BO-HLT03-MO","Confirmed","5","Confirmed"
"BO-HLT04-MO","Confirmed","5","Confirmed"
"BO-HLT05-MO","Confirmed","5","Confirmed"
"CUS-HLGNC21-MO","Confirmed","5","Confirmed"
"CUS-HLGCC31-MO","Confirmed","9","Confirmed"
"CUS-HLGCC41-MO","Confirmed","9","Confirmed"
"CUS-HLGCC51-MO","Confirmed","9","Confirmed"
"CUS-HLGCC62-MO","Confirmed","5","Confirmed"
"CUS-HLGN10-MO","Confirmed","5","Confirmed"
"CUS-HLGCN20-MO","Confirmed","9","Confirmed"
"CUS-HLGNN30-MO","Confirmed","5","Confirmed"
"CUS-HLGCN40-MO","Confirmed","9","Confirmed"
"CUS-HLGNN50-MO","Confirmed","5","Confirmed"
"CUS-HLGCW12-MO","Confirmed","9","Confirmed"
"CUS-HLGCW21-MO","Confirmed","9","Confirmed"
"CUS-HLGNW22-MO","Confirmed","5","Confirmed"
"CUS-HLGCW30-MO","Confirmed","9","Confirmed"
"CUS-HLGCW32-MO","Confirmed","9","Confirmed"
"CUS-HLGNW33-MO","Confirmed","5","Confirmed"
"CUS-HLGNW41-MO","Confirmed","5","Confirmed"
"CUS-HLGNW42-MO","Confirmed","5","Confirmed"
"CUS-HLGCW50-MO","Confirmed","9","Confirmed"
"CUS-HLGCW60-MO","Confirmed","5","Confirmed"
"B-HRFP-MO","Confirmed","5","Confirmed"
"SRM-H-MO33ML","Confirmed","4","Confirmed"
"EL-HBS-MO1G","Confirmed","3","Confirmed"
"L-IMC001-MO6,5G","Confirmed","5","Confirmed"
"L-RIMLC001-MO","Confirmed","5","Draft"
"L-IMC002-MO6,5G","Confirmed","5","Confirmed"
"L-RIMLC002-MO","Confirmed","5","Draft"
"L-IMC003-MO6,5G","Confirmed","5","Confirmed"
"L-RIMLC003-MO","Confirmed","5","Draft"
"L-RIMC003-MO","Confirmed","0","Draft"
"L-IMC004-MO6,5G","Confirmed","5","Confirmed"
"L-RIMLC004-MO","Confirmed","5","Draft"
"L-RIMC004-MO","Confirmed","0","Draft"
"L-IMC005-MO6,5G","Confirmed","5","Confirmed"
"L-RIMLC005-MO","Confirmed","5","Draft"
"L-RIMC005-MO","Confirmed","0","Draft"
"L-IMC006-MO6,5G","Confirmed","5","Confirmed"
"L-RIMLC006-MO","Confirmed","5","Draft"
"L-IMC007-MO6,5G","Confirmed","5","Confirmed"
"L-RIMLC007-MO","Confirmed","5","Draft"
"L-IMC008-MO6,5G","Confirmed","5","Confirmed"
"L-RIMLC008-MO","Confirmed","5","Draft"
"L-RIMC008-MO","Confirmed","0","Draft"
"L-IMC009-MO6,5G","Confirmed","5","Confirmed"
"L-RIMLC009-MO","Confirmed","5","Draft"
"L-RIMC009-MO","Confirmed","0","Draft"
"L-IMC010-MO6,5G","Confirmed","5","Confirmed"
"L-RIMLC010-MO","Confirmed","5","Draft"
"L-IMC011-MO6,5G","Confirmed","5","Confirmed"
"L-RIMLC011-MO","Confirmed","5","Draft"
"L-RIMC011-MO","Confirmed","0","Draft"
"L-IMC012-MO6,5G","Confirmed","5","Confirmed"
"L-RIMLC012-MO","Confirmed","5","Draft"
"L-RIMC012-MO","Confirmed","0","Draft"
"L-IMC013-MO6,5G","Confirmed","5","Confirmed"
"L-RIMLC013-MO","Confirmed","5","Draft"
"L-RIMC013-MO","Confirmed","0","Draft"
"L-IMC014-MO6,5G","Confirmed","5","Confirmed"
"L-RIMLC014-MO","Confirmed","5","Draft"
"L-RIMC014-MO","Confirmed","0","Draft"
"L-IMC015-MO6,5G","Confirmed","5","Confirmed"
"L-RIMLC015-MO","Confirmed","5","Draft"
"L-RIMC015-MO","Confirmed","0","Draft"
"L-IMC016-MO6,5G","Confirmed","5","Confirmed"
"L-RIMLC016-MO","Confirmed","5","Draft"
"L-RIMC016-MO","Confirmed","0","Draft"
"L-IMC017-MO6,5G","Confirmed","5","Confirmed"
"L-RIMLC017-MO","Confirmed","5","Draft"
"L-IMC018-MO6,5G","Confirmed","5","Confirmed"
"L-RIMLC018-MO","Confirmed","5","Draft"
"L-RIMC018-MO","Confirmed","0","Draft"
"L-IMC019-MO6,5G","Confirmed","5","Confirmed"
"L-RIMLC019-MO","Confirmed","5","Draft"
"L-RIMC019-MO","Confirmed","0","Draft"
"L-IMC020-MO6,5G","Confirmed","5","Confirmed"
"L-RIMLC020-MO","Confirmed","5","Draft"
"L-IMC021-MO6,5G","Confirmed","3","Draft"
"L-IMC022-MO6,5G","Confirmed","3","Draft"
"L-RIMC023-MO","Confirmed","0","Draft"
"L-RIMC024-MO","Confirmed","0","Draft"
"L-RIMC025-MO","Confirmed","0","Draft"
"L-RIMC026-MO","Confirmed","0","Draft"
"L-RIMC027-MO","Confirmed","0","Draft"
"L-RIMC028-MO","Confirmed","0","Draft"
"L-RIMC029-MO","Confirmed","0","Draft"
"BRUS-KBK-MO8.5CM","Confirmed","3","Confirmed"
"REM-L-MO100ML","Confirmed","5","Confirmed"
"L-LACL01-MO0.2G","Confirmed","3","Confirmed"
"L-LACL02-MO0.2G","Confirmed","3","Confirmed"
"L-LACL03-MO0.2G","Confirmed","3","Confirmed"
"L-LACL04-MO0.2G","Confirmed","3","Confirmed"
"L-LACL05-MO0.2G","Confirmed","3","Confirmed"
"L-PPP02-MO5X1,7G","Confirmed","8","Confirmed"
"L-PPP03-MO5X1,7G","Confirmed","8","Confirmed"
"L-PRR01-MO5X1,7G","Confirmed","8","Confirmed"
"L-P-MO5X1,7G","Confirmed","3","Confirmed"
"L-LLB-MO1,2G","Confirmed","3","Confirmed"
"L-LRJ-MO1,2 G","Confirmed","3","Confirmed"
"L-LSP-MO1,2 G","Confirmed","3","Confirmed"
"LB-M-MO3,8G","Confirmed","4","Confirmed"
"LB-OC-MO3,8G","Confirmed","4","Confirmed"
"LB-V-MO3,8G","Confirmed","4","Confirmed"
"L-PDN-MO2,29G","Confirmed","3","Confirmed"
"L-PDP-MO2,29G","Confirmed","3","Confirmed"
"L-PFR-MO2,29G","Confirmed","3","Confirmed"
"L-PMP-MO2,29G","Confirmed","3","Confirmed"
"L-PVB-MO2,29G","Confirmed","3","Confirmed"
"EL-LB-MO1,7ML","Confirmed","3","Confirmed"
"PRM-LI-MO30ML","Confirmed","5","Confirmed"
"L-LBC-MO5ML","Confirmed","5","Confirmed"
"L-LBA-MO5ML","Confirmed","5","Confirmed"
"L-LDP-MO5ML","Confirmed","5","Confirmed"
"L-LFP-MO5ML","Confirmed","5","Confirmed"
"L-LFR-MO5ML","Confirmed","3","Confirmed"
"L-LGD-MO5ML","Confirmed","5","Confirmed"
"L-LGR-MO5ML","Confirmed","5","Confirmed"
"L-LH-MO5ML","Confirmed","4","Confirmed"
"L-LJP-MO5ML","Confirmed","4","Confirmed"
"L-LKP-MO5ML","Confirmed","4","Confirmed"
"L-LLP-MO5ML","Confirmed","5","Confirmed"
"L-LM-MO5ML","Confirmed","7","Confirmed"
"L-LMO-MO5ML","Confirmed","4","Confirmed"
"L-LPB-MO5ML","Confirmed","4","Confirmed"
"L-LPPI-MO5ML","Confirmed","4","Confirmed"
"L-LPP-MO5ML","Confirmed","5","Confirmed"
"L-LRB-MO5ML","Confirmed","4","Confirmed"
"L-LRT-MO5ML","Confirmed","5","Confirmed"
"L-LSPE-MO5ML","Confirmed","4","Confirmed"
"2PR--MO100ML","Confirmed","4","Confirmed"
"L-CHROM301-MO7.5ML","Confirmed","3","Confirmed"
"L-CHROM302-MO7.5ML","Confirmed","3","Confirmed"
"L-CHROM303-MO7.5ML","Confirmed","3","Confirmed"
"L-CHROM304-MO7.5ML","Confirmed","3","Confirmed"
"REM-MW-MO185ML","Confirmed","4","Confirmed"
"REM-MW-MO200ML","Confirmed","3","Draft"
"BO-MMB01-MO9G","Confirmed","3","Confirmed"
"BO-MMB01-MO","Confirmed","5","Confirmed"
"BO-MMB02-MO9G","Confirmed","3","Confirmed"
"BO-MMB02-MO","Confirmed","5","Confirmed"
"BO-MMB03-MO9G","Confirmed","3","Confirmed"
"BO-MMB03-MO","Confirmed","5","Confirmed"
"BO-MMB04-MO9G","Confirmed","3","Confirmed"
"BO-MMB04-MO","Confirmed","5","Confirmed"
"BO-MMB05-MO","Confirmed","5","Confirmed"
"BO-MMB05-MO9G","Confirmed","3","Confirmed"
"F-NFSHGFC21-MO","Confirmed","5","Confirmed"
"F-NFSHGFN30-MO","Confirmed","5","Confirmed"
"F-NFSHGFW22-MO","Confirmed","5","Confirmed"
"F-NFSHGFW33-MO","Confirmed","5","Confirmed"
"F-NFSHGFW41-MO","Confirmed","5","Confirmed"
"TC-NFSPC01-MO","Confirmed","3","Confirmed"
"TC-NFSPC02-MO","Confirmed","3","Confirmed"
"TC-NFSPC03-MO","Confirmed","3","Confirmed"
"TC-NFSPC04-MO","Confirmed","3","Confirmed"
"TC-NFSPC08-MO","Confirmed","3","Confirmed"
"TC-NFSPMN20-MO","Confirmed","5","Draft"
"TC-NFSPMN30-MO","Confirmed","3","Confirmed"
"TC-NFSPMW30-MO","Confirmed","3","Confirmed"
"TC-NFSPMW33-MO","Confirmed","3","Confirmed"
"TC-NFSPMW41-MO","Confirmed","5","Draft"
"F-NFSLUC01-MO","Confirmed","5","Confirmed"
"F-NFSLUC02-MO","Confirmed","5","Confirmed"
